RAT,Popularity,BS,IGS,PAC,SHO,Price_num
75,19,425,964,73,76,500.0
75,21,368,1647,71,30,500.0
75,13,412,1929,68,59,450.0
75,8,388,1766,75,45,500.0
75,158,416,1897,87,71,450.0
75,69,374,1773,74,62,500.0
75,40,385,1834,81,72,450.0
75,45,408,1926,81,76,500.0
75,19,384,1884,69,73,2500.0
75,10,388,1791,64,46,400.0
75,29,399,1847,87,70,500.0
75,7,425,1996,71,65,400.0
75,16,349,1583,75,29,450.0
75,15,422,1985,64,59,450.0
75,75,411,1893,84,73,500.0
75,25,430,2055,67,65,450.0
75,11,415,1966,69,52,500.0
75,18,423,2031,59,70,500.0
75,0,399,1875,54,60,450.0
75,4,375,1719,59,45,500.0
75,44,398,1836,74,45,650.0
75,10,398,809,75,72,450.0
75,20,427,2032,73,61,700.0
75,13,403,1881,69,57,500.0
75,25,437,2072,71,70,450.0
75,18,389,1784,76,42,650.0
75,46,402,1945,72,70,550.0
75,14,404,1894,63,53,400.0
75,6,358,1692,44,42,500.0
75,7,402,1994,56,61,500.0
75,11,425,2037,73,62,500.0
75,107,415,1907,93,73,650.0
75,9,434,2059,82,70,400.0
75,17,415,1961,74,72,500.0
75,4,414,877,75,72,450.0
75,5,422,852,73,74,7400.0
75,5,391,1939,37,72,450.0
75,40,351,1767,33,80,450.0
75,-5,399,1992,61,76,400.0
75,24,400,1919,55,64,450.0
75,151,362,1799,48,79,10000.0
75,15,406,877,76,74,500.0
75,10,418,1021,71,69,500.0
75,8,404,1990,52,67,450.0
75,27,412,892,75,77,450.0
75,10,364,1720,50,46,450.0
75,10,410,895,72,73,1300.0
75,16,416,2032,50,71,450.0
75,8,416,1907,83,51,450.0
75,-1,422,1025,76,72,10000.0
75,11,380,1853,67,75,450.0
75,3,415,2086,58,65,7500.0
75,88,406,2025,34,72,500.0
75,2,420,2017,67,72,4000.0
75,11,408,2024,61,70,450.0
75,8,396,1976,41,65,500.0
75,10,377,1790,63,52,10000.0
75,194,389,1857,63,73,1800.0
75,5,319,1546,33,37,450.0
75,18,426,2041,85,78,650.0
75,19,405,1972,75,72,600.0
75,10,428,2050,77,75,450.0
75,23,409,1980,55,61,450.0
75,13,412,1954,79,75,500.0
75,23,392,1894,70,73,500.0
75,4,407,1897,64,57,500.0
75,10,408,1972,73,74,450.0
75,17,399,825,75,69,1900.0
75,26,399,1955,39,63,450.0
75,10,396,1821,77,75,9300.0
75,8,417,2048,63,65,500.0
75,8,416,946,74,72,450.0
75,8,328,1604,38,33,5500.0
75,4,407,1940,71,71,3000.0
75,-4,384,1919,31,64,500.0
75,10,439,2056,77,73,450.0
75,14,404,1958,64,54,500.0
75,-250,393,1900,50,63,450.0
75,24,409,1938,75,47,450.0
75,62,397,1885,77,76,500.0
75,15,428,2065,67,73,450.0
75,11,412,2023,57,66,450.0
75,-8,422,2025,80,58,8100.0
75,15,398,796,76,70,450.0
75,9,387,1853,57,76,500.0
75,11,417,2019,67,63,500.0
75,16,375,1763,58,46,450.0
75,6,364,1701,63,40,10000.0
75,6,426,1992,77,60,500.0
75,3,410,837,78,71,400.0
75,13,426,950,77,71,7800.0
75,5,369,1792,69,77,450.0
75,1,395,1909,72,69,450.0
75,14,365,1684,53,42,450.0
75,8,414,2002,72,60,500.0
75,22,400,1954,58,79,450.0
75,12,409,1983,69,78,450.0
75,9,371,1801,49,77,450.0
75,14,391,1907,67,74,500.0
75,7,410,1987,58,73,500.0
75,6,423,853,76,73,450.0
75,5,431,2049,80,65,5900.0
75,-1,412,1988,82,77,9900.0
75,43,385,1874,70,76,500.0
75,61,436,2120,71,71,500.0
75,10,421,2015,74,73,450.0
75,1,420,2044,58,67,450.0
75,15,406,1953,79,75,9700.0
75,13,388,1875,73,77,500.0
75,10,339,1592,45,38,450.0
75,5,408,808,78,73,9500.0
75,14,379,1856,65,79,450.0
75,61,410,1966,73,74,10000.0
75,9,395,1906,52,57,500.0
75,19,390,1876,58,75,500.0
75,6,402,1836,69,50,450.0
75,8,436,2116,75,73,650.0
75,10,391,1873,62,47,500.0
75,18,402,875,75,75,450.0
75,19,426,2032,63,70,500.0
75,11,414,2002,71,61,8900.0
75,10,414,790,77,71,500.0
75,7,387,1823,71,40,400.0
75,5,430,2047,78,65,500.0
75,16,408,1936,69,58,600.0
75,-5,342,1671,32,48,450.0
75,3,423,2007,76,60,400.0
75,13,407,2007,66,69,450.0
75,16,427,1972,76,63,450.0
75,-1,328,1543,41,35,500.0
75,22,434,2022,70,70,400.0
75,10,412,1940,81,51,500.0
75,-1,414,1970,82,71,3800.0
75,18,432,2099,68,68,400.0
75,14,419,2016,59,73,500.0
75,12,418,1976,66,67,10000.0
75,4,416,931,75,73,500.0
75,38,417,1918,91,51,450.0
75,-4,420,973,74,69,4000.0
75,137,379,1833,61,76,500.0
75,20,402,1878,79,75,450.0
75,8,432,2044,72,69,450.0
75,13,410,1954,77,72,500.0
75,6,407,1920,65,56,450.0
75,10,414,1967,69,57,450.0
75,15,413,933,75,72,450.0
75,4,410,895,77,72,450.0
75,13,407,1900,69,53,450.0
75,10,417,2023,88,75,650.0
75,10,396,1942,48,64,450.0
75,13,420,1988,73,67,450.0
75,155,346,1592,53,40,500.0
75,9,413,877,76,74,450.0
75,25,429,1968,73,62,500.0
75,-13,410,878,75,73,450.0
75,12,379,1859,35,63,500.0
75,18,396,1853,61,77,9900.0
75,-91,373,1866,57,74,500.0
75,15,416,1988,72,57,450.0
75,35,438,2078,73,64,650.0
75,1,401,1955,57,60,500.0
75,15,404,2000,80,65,500.0
75,2,412,1937,73,61,500.0
75,3,398,1891,76,72,500.0
75,47,430,2040,84,70,450.0
75,6,428,2038,82,63,9000.0
75,17,401,1883,85,73,500.0
75,25,406,868,74,73,500.0
75,12,393,1883,79,67,450.0
75,15,407,1888,75,51,450.0
75,8,382,1771,64,48,500.0
75,19,370,1703,64,32,450.0
75,8,432,2062,78,69,450.0
75,9,407,1970,64,74,500.0
75,8,403,1785,77,48,650.0
75,19,408,1978,81,75,400.0
75,16,425,2008,77,61,450.0
75,2,390,1853,77,72,450.0
75,0,350,1641,43,47,450.0
75,22,434,2071,68,67,8000.0
75,16,411,1900,88,67,500.0
75,23,406,1857,75,50,650.0
75,8,404,1890,69,49,450.0
75,6,391,1817,62,48,400.0
75,19,431,2010,76,60,650.0
75,40,391,1812,74,64,450.0
75,16,398,1844,64,43,6500.0
75,8,365,1676,61,32,450.0
75,17,428,2051,70,64,450.0
75,24,428,2001,91,69,650.0
75,19,395,1918,75,69,8600.0
75,11,405,1905,80,69,10000.0
75,12,430,2062,76,67,2100.0
75,2,436,2097,72,75,4800.0
75,9,411,928,76,72,3500.0
75,16,438,2075,82,75,650.0
75,4,369,1662,71,34,10000.0
75,4,428,2036,73,63,4900.0
75,8,400,1922,84,72,4900.0
75,7,364,1742,54,45,450.0
75,18,413,913,78,72,400.0
75,2,410,956,74,74,500.0
75,2,395,1944,37,63,500.0
75,14,418,1988,79,54,500.0
75,1,412,1916,83,52,500.0
75,9,395,1900,81,75,450.0
75,15,393,1896,74,46,500.0
75,-1,408,2028,47,72,450.0
75,17,388,1931,44,76,7000.0
75,6,380,1771,64,36,450.0
75,11,412,1919,81,75,500.0
75,48,399,1864,93,67,8500.0
75,17,403,1874,61,48,500.0
75,16,388,1872,74,73,450.0
75,7,412,1983,77,74,450.0
75,181,427,2020,87,74,650.0
75,10,431,2001,84,59,450.0
75,-5,353,1630,58,34,500.0
75,28,423,2019,58,71,500.0
75,7,380,1869,71,73,650.0
75,18,411,1922,64,60,450.0
75,12,394,813,79,71,450.0
75,3,416,1945,66,69,500.0
75,-8,432,2032,81,62,650.0
75,12,385,1787,73,29,500.0
75,10,425,2047,75,69,400.0
75,15,370,1651,72,31,500.0
75,18,380,1781,75,74,450.0
75,8,430,2074,71,70,500.0
75,2,392,1820,83,67,500.0
75,3,431,1086,79,69,450.0
75,15,401,1925,61,50,500.0
75,14,417,882,76,71,500.0
75,14,394,1858,62,49,8000.0
75,14,425,2015,75,69,9600.0
75,20,385,1869,74,75,8500.0
75,96,436,2017,76,67,400.0
75,4,380,1817,65,75,550.0
75,45,361,1723,50,75,400.0
75,5,436,2074,72,68,450.0
75,15,415,1854,72,56,500.0
75,11,429,2074,78,68,450.0
75,19,375,1782,67,74,450.0
75,64,405,1869,90,40,650.0
75,4,415,2020,75,75,7900.0
75,1,430,2045,84,69,450.0
75,3,405,1863,61,60,3100.0
75,2,402,1870,71,43,500.0
75,8,410,1886,78,54,500.0
75,5,418,2016,55,65,450.0
75,10,425,1976,81,62,450.0
75,19,388,1841,71,74,450.0
75,14,391,1899,84,75,500.0
75,11,413,1956,84,73,500.0
75,12,412,1936,79,51,500.0
75,11,410,1955,59,63,500.0
75,17,415,1952,81,68,450.0
75,9,355,1611,65,31,4400.0
75,22,403,1961,78,74,500.0
75,7,441,2118,74,69,450.0
75,11,409,1958,74,72,450.0
75,12,397,1906,80,68,450.0
75,2,407,1921,76,74,450.0
75,19,411,1972,68,56,500.0
75,8,430,1958,85,57,5500.0
75,5,391,1829,66,53,500.0
75,13,397,1883,78,73,500.0
75,1,392,1866,51,57,650.0
75,2,418,2001,60,71,450.0
75,7,418,1960,81,51,9000.0
75,-14,416,1964,65,64,450.0
75,6,429,2048,65,72,450.0
75,-2,422,2039,64,64,500.0
75,5,442,2070,80,66,450.0
75,36,442,2089,80,68,650.0
75,4,419,1938,62,60,500.0
75,-56,414,1899,81,73,450.0
75,46,378,1794,69,74,500.0
75,9,411,1962,83,66,450.0
75,4,369,1687,67,39,450.0
75,18,420,2054,66,73,450.0
75,23,413,2000,78,70,450.0
75,14,413,1978,64,54,450.0
75,12,419,2014,68,72,450.0
75,37,433,2016,88,59,400.0
75,0,403,1878,79,48,500.0
75,17,397,1866,86,74,450.0
75,7,377,1782,69,76,400.0
75,-157,400,908,74,75,650.0
75,9,418,2079,53,70,500.0
75,15,422,2085,77,71,450.0
75,-5,428,1995,78,70,450.0
75,47,429,2040,78,62,500.0
75,15,378,1856,53,53,400.0
75,34,397,1850,71,43,450.0
75,7,422,2019,69,75,450.0
75,8,410,1910,59,68,450.0
75,3,374,1781,74,77,450.0
75,4,422,1999,75,62,450.0
75,34,430,1996,82,65,450.0
75,20,372,1755,82,64,500.0
75,18,418,1977,76,70,500.0
75,36,411,1916,91,72,8900.0
75,4,392,1909,61,47,500.0
75,5,403,1900,69,52,500.0
75,5,378,1718,60,44,9100.0
75,12,411,1943,82,75,650.0
75,15,431,2026,76,72,450.0
75,23,422,1997,72,70,9800.0
75,3,412,1891,78,50,450.0
75,17,369,1657,79,32,500.0
75,2,406,1875,75,56,450.0
75,29,422,1973,89,69,650.0
75,36,336,1591,49,33,500.0
75,16,377,1737,67,37,500.0
75,30,419,1962,85,58,450.0
75,15,422,1912,85,53,500.0
75,12,406,1901,75,48,450.0
75,6,384,1834,80,66,400.0
75,51,394,1858,88,74,650.0
75,50,403,1876,82,74,8600.0
75,10,383,1812,77,74,450.0
75,4,396,1836,80,73,400.0
75,100,441,2064,88,67,500.0
75,23,425,1966,75,62,500.0
75,2,422,2002,79,54,650.0
75,296,402,1821,86,48,650.0
75,9,367,1742,70,76,450.0
75,15,417,1958,66,64,600.0
75,13,415,1968,75,70,450.0
75,36,392,1844,87,44,400.0
75,-8,375,1716,68,36,500.0
75,31,412,1978,81,73,450.0
75,173,406,1879,93,73,650.0
75,15,422,2022,66,70,500.0
75,7,331,1552,57,25,500.0
75,63,435,2114,68,73,500.0
75,15,398,687,76,65,450.0
75,2,372,1734,64,75,450.0
75,2,426,2057,71,71,400.0
75,8,415,1977,67,72,550.0
75,136,420,1977,74,76,450.0
75,7,427,2046,73,61,400.0
75,8,423,2045,59,66,450.0
75,7,410,644,75,74,450.0
75,10,344,1608,49,32,500.0
75,73,416,2022,87,75,650.0
75,2,394,1803,63,50,500.0
75,41,415,1912,87,70,500.0
75,5,361,1634,53,36,450.0
75,2,373,1864,59,54,450.0
75,43,391,1795,91,65,500.0
75,6,383,1774,87,64,500.0
75,40,411,1893,89,49,500.0
75,5,414,1938,76,54,550.0
75,8,357,1634,65,32,450.0
75,21,385,1725,74,32,450.0
75,18,416,1949,80,56,650.0
75,14,439,2125,74,70,650.0
75,4,431,2060,77,72,650.0
75,4,411,1933,62,65,500.0
75,12,402,1890,77,55,450.0
75,15,432,2025,74,69,450.0
75,62,401,1848,88,72,500.0
75,583,407,1923,93,76,3000.0
75,28,429,2058,80,66,450.0
75,12,416,1991,83,68,450.0
75,83,399,1797,81,42,650.0
75,10,423,1980,81,62,10000.0
75,7,449,2143,75,74,650.0
75,4,396,1868,75,42,600.0
75,11,410,1905,76,52,550.0
75,10,426,2060,83,55,450.0
75,28,426,1981,66,63,550.0
75,49,398,1840,93,69,9400.0
75,116,384,1760,76,74,500.0
75,26,419,1982,86,72,7500.0
75,1,411,1958,73,55,450.0
75,224,408,1914,77,73,600.0
75,14,370,1665,72,40,450.0
75,14,423,1975,86,62,450.0
75,26,403,1854,87,62,500.0
75,81,435,2067,86,64,9900.0
75,4,422,2027,79,73,450.0
75,56,391,1843,84,70,500.0
75,21,390,1850,83,72,400.0
75,-1,399,688,76,75,450.0
75,1,378,1812,86,69,400.0
75,2,397,1932,78,73,450.0
75,21,382,1799,80,72,450.0
75,5,430,2047,74,75,500.0
75,10,425,2033,71,65,450.0
75,11,380,1798,64,76,450.0
75,34,445,2100,80,67,650.0
75,8,423,1992,66,59,500.0
75,3,389,1852,69,68,500.0
75,18,412,2013,51,67,500.0
75,2,419,1979,72,56,450.0
75,14,394,1890,70,78,500.0
75,14,393,1901,79,71,450.0
75,15,381,1809,72,76,500.0
75,16,425,1991,78,62,500.0
75,1,390,1892,74,63,500.0
75,3,405,1924,77,69,450.0
75,9,417,1920,76,57,450.0
75,17,402,1907,67,52,500.0
75,4,437,2076,62,73,550.0
75,13,401,1830,85,75,9100.0
75,7,391,1972,35,66,450.0
75,30,435,2073,74,72,450.0
75,11,395,1980,40,73,500.0
75,10,383,1913,52,75,9500.0
75,8,399,1953,58,77,450.0
75,4,323,1457,48,31,450.0
75,10,416,1966,74,72,400.0
75,25,408,1962,62,58,450.0
75,5,372,1719,60,53,450.0
75,9,406,1901,84,49,500.0
75,12,384,1775,84,70,500.0
75,10,381,1754,70,43,450.0
75,11,389,1832,81,71,450.0
75,24,377,1742,84,68,450.0
75,20,405,1907,85,73,400.0
75,16,418,1960,81,51,450.0
75,22,444,2092,77,75,47500.0
75,36,423,1972,86,75,42500.0
75,98,414,1946,96,65,47500.0
75,26,407,1930,72,51,500.0
75,16,364,1701,63,40,500.0
75,28,422,1997,72,70,500.0
75,39,374,1764,77,74,500.0
75,31,434,2071,68,67,450.0
75,69,410,1966,73,74,450.0
75,18,396,1853,61,77,500.0
75,65,435,2067,86,64,450.0
75,25,422,2060,68,61,450.0
75,33,425,2077,69,76,400.0
75,49,425,1996,70,70,450.0
75,-15,395,1854,80,69,450.0
75,16,394,1735,89,43,450.0
75,10,414,2002,71,61,450.0
75,18,415,2003,66,58,450.0
75,34,398,1840,93,69,450.0
75,13,422,852,73,74,400.0
75,17,423,1980,81,62,450.0
75,30,398,1844,64,43,450.0
75,59,411,1916,91,72,600.0
75,27,388,1931,44,76,500.0
75,24,403,1876,82,74,450.0
75,11,411,1998,65,68,450.0
75,27,406,1953,79,75,600.0
75,32,394,1858,62,49,450.0
75,21,426,950,77,71,500.0
75,36,384,1884,69,73,450.0
75,7,355,1611,65,31,500.0
75,149,399,1864,93,67,650.0
75,33,382,1811,72,50,13750.0
75,-2,400,1922,84,72,600.0
75,46,415,2020,75,75,600.0
75,4,369,1662,71,34,600.0
75,-2,422,1025,76,72,600.0
75,0,419,1982,86,72,600.0
75,-1,405,1905,80,69,600.0
74,13,405,1961,74,76,2000.0
74,97,416,1913,83,44,350.0
74,8,402,851,70,75,350.0
74,44,417,1882,94,67,350.0
74,2,350,1655,53,37,350.0
74,5,396,1889,62,55,350.0
74,3,401,973,73,73,350.0
74,14,395,896,73,72,350.0
74,6,402,908,71,73,350.0
74,4,393,1848,41,63,600.0
74,36,423,2078,67,65,350.0
74,6,358,1797,47,78,10000.0
74,2,405,990,71,73,500.0
74,17,418,2016,74,75,350.0
74,38,426,1962,82,77,1500.0
74,8,414,1982,72,59,350.0
74,6,419,2016,69,63,350.0
74,1,406,1939,68,53,900.0
74,4,387,1937,40,60,350.0
74,7,390,1898,65,76,400.0
74,6,412,854,76,74,450.0
74,25,388,2013,36,74,350.0
74,28,407,2034,48,74,350.0
74,1,424,1163,74,69,350.0
74,10,390,1924,45,58,7000.0
74,-1,379,1830,69,75,350.0
74,7,427,2072,71,69,350.0
74,8,329,1543,34,40,400.0
74,4,402,1990,46,67,350.0
74,0,414,1929,73,60,350.0
74,21,381,1887,52,51,350.0
74,18,365,1793,52,77,400.0
74,0,394,1947,77,73,700.0
74,70,360,1781,50,74,350.0
74,8,418,951,74,71,350.0
74,8,420,2001,70,74,10000.0
74,10,353,1718,60,75,350.0
74,1,398,911,74,73,350.0
74,0,381,1830,62,74,350.0
74,18,422,1997,64,66,350.0
74,7,387,1828,54,52,450.0
74,1,343,1663,39,44,350.0
74,4,360,1687,69,32,350.0
74,1,424,2032,62,67,350.0
74,11,367,1804,54,73,8300.0
74,6,412,1967,74,57,350.0
74,7,373,1727,63,50,350.0
74,6,408,1948,69,60,400.0
74,-5,365,1716,69,40,350.0
74,1,408,1951,66,60,600.0
74,0,407,868,74,71,450.0
74,2,418,2033,63,69,8500.0
74,8,408,1994,66,56,350.0
74,7,331,1605,34,47,350.0
74,6,433,1970,80,59,350.0
74,16,420,2002,65,71,8800.0
74,-1,404,801,69,70,350.0
74,13,410,957,74,71,350.0
74,15,431,2107,67,67,350.0
74,6,416,2006,59,67,350.0
74,2,418,1998,61,63,9000.0
74,1,388,1906,52,73,350.0
74,13,436,2069,70,74,350.0
74,6,413,2031,52,74,350.0
74,6,414,951,78,72,350.0
74,15,414,1990,88,48,350.0
74,6,397,1929,60,54,350.0
74,-4,335,1567,53,32,350.0
74,2,409,1948,59,66,350.0
74,0,365,1679,61,35,350.0
74,4,382,1865,50,49,350.0
74,7,423,1032,74,72,400.0
74,3,374,1769,58,46,500.0
74,5,421,2080,64,69,350.0
74,4,422,2063,58,74,10000.0
74,1,398,1976,53,57,350.0
74,3,423,2067,67,70,350.0
74,11,421,1990,91,67,350.0
74,-106,413,1899,85,46,350.0
74,5,386,1786,76,45,350.0
74,1,359,1666,59,38,350.0
74,1,335,1540,53,40,350.0
74,5,323,1572,44,37,350.0
74,5,409,1910,76,52,350.0
74,3,426,2067,67,64,350.0
74,31,415,1952,73,56,350.0
74,8,412,1998,77,71,350.0
74,0,424,2020,69,65,350.0
74,5,405,1911,68,56,350.0
74,4,427,2069,63,71,350.0
74,0,404,1977,69,65,350.0
74,19,406,1866,87,71,350.0
74,35,422,904,75,73,350.0
74,2,375,1747,64,46,350.0
74,-1,407,1927,83,48,350.0
74,2,407,1920,67,59,350.0
74,2,389,1853,76,71,350.0
74,18,404,1904,79,72,9700.0
74,1,364,1665,60,38,350.0
74,10,423,2009,68,66,350.0
74,0,424,1990,76,61,350.0
74,17,436,2091,78,72,350.0
74,9,385,1854,60,74,350.0
74,2,386,1828,62,52,350.0
74,3,398,1988,47,70,350.0
74,2,369,1719,65,44,2100.0
74,6,355,1654,51,74,350.0
74,16,405,1968,76,70,350.0
74,5,406,1931,65,58,350.0
74,3,409,915,76,72,850.0
74,20,420,1969,82,76,350.0
74,2,385,1788,75,46,350.0
74,6,379,1731,64,50,350.0
74,5,412,1973,81,75,350.0
74,-3,327,1553,31,34,350.0
74,-1,421,2043,64,72,350.0
74,3,399,1852,77,46,4900.0
74,-3,394,1900,52,65,400.0
74,5,413,1992,68,74,350.0
74,2,373,1691,63,44,350.0
74,7,387,1839,69,45,350.0
74,8,421,902,79,72,350.0
74,9,414,1968,64,63,350.0
74,4,378,1784,59,47,350.0
74,15,419,1986,69,74,350.0
74,6,392,1867,68,75,10000.0
74,9,376,1753,58,43,350.0
74,9,388,1837,78,73,350.0
74,-3,425,2001,85,62,350.0
74,2,337,1586,32,41,350.0
74,2,391,1848,72,42,350.0
74,6,402,1973,58,67,350.0
74,2,423,2030,77,63,6000.0
74,9,407,1942,61,69,350.0
74,-2,414,985,72,72,400.0
74,3,360,1675,68,30,400.0
74,15,442,2087,81,71,350.0
74,6,428,1978,81,67,350.0
74,3,407,874,75,71,350.0
74,-4,426,1002,74,72,450.0
74,5,387,1900,66,75,800.0
74,1,416,1995,70,60,350.0
74,9,435,2085,78,77,350.0
74,12,394,1892,72,75,800.0
74,6,418,2040,63,65,350.0
74,2,403,849,75,73,350.0
74,11,403,1877,75,47,500.0
74,8,407,1879,79,50,400.0
74,3,435,2071,73,68,350.0
74,3,367,1847,46,76,2000.0
74,4,418,2022,61,67,350.0
74,17,386,1849,76,65,2500.0
74,13,389,1858,74,74,3500.0
74,26,419,1993,85,74,350.0
74,6,421,973,75,75,350.0
74,1,409,1954,72,53,9900.0
74,3,396,894,74,70,350.0
74,18,358,1704,64,74,350.0
74,3,423,1065,71,74,350.0
74,4,435,2038,75,67,350.0
74,2,375,1777,67,76,350.0
74,31,420,2024,78,57,4800.0
74,2,399,1916,60,56,350.0
74,0,401,1874,77,42,350.0
74,0,412,959,73,72,350.0
74,10,382,1800,82,68,350.0
74,57,404,1957,84,75,350.0
74,4,394,1935,69,54,350.0
74,14,413,1983,80,75,350.0
74,16,427,2031,67,63,350.0
74,6,408,851,75,69,500.0
74,43,390,1824,73,71,350.0
74,0,429,2042,64,67,350.0
74,1,413,1936,66,65,350.0
74,7,428,1978,84,62,350.0
74,8,405,1868,81,55,8900.0
74,37,447,2111,79,73,350.0
74,17,369,1693,61,45,350.0
74,24,395,1914,70,49,9800.0
74,8,406,1986,60,63,350.0
74,24,378,1810,68,74,350.0
74,0,424,1125,79,69,6800.0
74,3,378,1817,77,66,350.0
74,2,387,1854,55,49,500.0
74,14,426,1961,83,60,350.0
74,14,322,1475,50,28,350.0
74,6,429,2006,82,61,350.0
74,0,387,1856,73,65,1000.0
74,2,375,1755,73,66,350.0
74,16,427,1966,82,67,350.0
74,2,407,885,74,71,1900.0
74,5,384,1793,62,42,350.0
74,3,405,1942,70,77,350.0
74,11,392,1835,88,70,350.0
74,-1163,407,944,75,72,350.0
74,19,380,1816,73,67,7000.0
74,5,405,1890,71,73,3700.0
74,2,422,2029,71,69,350.0
74,1,418,2013,75,67,350.0
74,-446,418,1991,73,71,350.0
74,3,415,1941,88,69,10000.0
74,17,387,1785,74,74,7200.0
74,19,374,1770,67,73,450.0
74,6,419,1961,84,71,350.0
74,6,419,1963,78,61,350.0
74,2,419,1975,64,61,350.0
74,18,423,1923,80,58,400.0
74,69,430,1948,93,59,350.0
74,25,373,1667,74,26,350.0
74,2,430,2056,77,72,500.0
74,3,401,1904,69,51,350.0
74,6,419,941,74,69,350.0
74,0,385,1883,66,74,350.0
74,18,421,1942,80,70,350.0
74,55,424,2048,62,73,400.0
74,21,409,1872,87,47,400.0
74,9,408,1863,76,48,350.0
74,3,389,1797,79,73,350.0
74,4,422,2034,65,68,350.0
74,10,410,1990,67,62,350.0
74,21,342,1638,50,32,400.0
74,19,410,1891,92,45,350.0
74,7,330,1528,58,25,400.0
74,1,387,1828,76,39,350.0
74,9,420,1986,83,73,350.0
74,5,407,1905,77,49,350.0
74,3,364,1671,66,34,350.0
74,41,412,1945,90,71,350.0
74,11,428,2005,75,63,350.0
74,4,408,1910,78,48,350.0
74,12,439,2099,84,72,9400.0
74,33,389,1828,83,72,350.0
74,15,384,1812,84,70,350.0
74,72,393,1829,81,36,2800.0
74,-5,425,2024,71,66,10000.0
74,4,378,1750,64,45,350.0
74,3,392,1871,69,47,9800.0
74,3,411,2018,49,69,350.0
74,14,394,1844,65,74,350.0
74,15,376,1732,56,42,8000.0
74,19,416,1928,76,54,450.0
74,-1,393,1879,84,66,350.0
74,10,403,1855,83,69,350.0
74,4,424,2045,73,69,350.0
74,7,411,809,78,68,3900.0
74,7,382,1777,75,73,10000.0
74,7,352,1624,60,38,9800.0
74,17,433,2111,69,69,350.0
74,1,379,1832,84,64,350.0
74,4,394,1857,58,55,5700.0
74,6,362,1698,50,37,350.0
74,48,381,1737,82,37,350.0
74,5,377,1797,78,63,350.0
74,0,412,2008,65,61,350.0
74,8,412,1892,88,47,400.0
74,14,425,2001,67,68,350.0
74,2,413,2000,78,72,4500.0
74,11,399,1843,58,59,350.0
74,1,397,798,76,72,350.0
74,20,403,1880,83,71,350.0
74,2,403,1972,49,70,500.0
74,31,396,1833,75,33,350.0
74,4,442,2076,73,73,350.0
74,12,427,1957,86,64,450.0
74,6,419,2012,69,67,8500.0
74,32,398,1799,91,36,350.0
74,15,404,1934,61,65,350.0
74,38,415,1991,66,64,350.0
74,9,392,1866,79,66,350.0
74,10,385,1798,67,42,350.0
74,37,385,1827,79,65,350.0
74,49,429,2010,89,72,350.0
74,24,386,1827,75,71,350.0
74,2,388,1806,63,64,350.0
74,19,416,1966,91,69,400.0
74,1,359,1610,68,26,350.0
74,2,356,1628,67,36,350.0
74,4,395,1842,86,67,8500.0
74,38,393,1819,75,41,8000.0
74,12,394,1838,74,74,350.0
74,4,419,906,76,71,350.0
74,0,384,1851,56,47,900.0
74,6,435,2078,64,74,550.0
74,8,393,1853,65,48,350.0
74,15,377,1758,79,67,350.0
74,42,428,2035,68,70,350.0
74,7,404,1834,80,42,350.0
74,7,412,1901,75,61,350.0
74,3,388,1857,64,42,350.0
74,4,428,2044,80,63,450.0
74,3,399,1910,76,69,350.0
74,21,391,1788,75,42,450.0
74,2,411,1900,78,52,350.0
74,19,407,1940,81,73,350.0
74,101,405,1902,86,71,350.0
74,6,406,1918,77,56,350.0
74,39,424,2084,70,70,350.0
74,12,387,1784,76,38,1000.0
74,12,401,1814,85,73,350.0
74,2,358,1632,76,30,6500.0
74,11,408,1921,83,68,350.0
74,49,403,1788,83,43,350.0
74,13,358,1610,78,37,350.0
74,7,397,1923,61,64,350.0
74,14,386,1880,65,61,350.0
74,12,416,1962,82,53,350.0
74,14,358,1645,73,33,350.0
74,3,435,2048,84,65,350.0
74,2,347,1607,51,35,350.0
74,25,412,1888,89,48,350.0
74,5,382,1802,63,45,350.0
74,29,390,1803,88,71,350.0
74,17,388,1834,82,67,350.0
74,0,398,1916,54,57,7000.0
74,4,346,1574,64,34,350.0
74,3,425,857,75,73,350.0
74,-2,398,1896,67,51,350.0
74,0,422,2065,67,70,350.0
74,18,398,1858,83,72,350.0
74,-2,417,1991,73,65,6500.0
74,3,418,2023,60,65,350.0
74,4,384,1809,58,51,350.0
74,6,364,1747,78,71,400.0
74,10,382,1780,78,72,350.0
74,-2,414,1948,73,49,10000.0
74,20,387,1730,87,32,550.0
74,53,409,1945,81,66,350.0
74,12,367,1646,70,37,350.0
74,34,365,1668,78,27,350.0
74,10,378,1758,72,44,350.0
74,4,407,1931,68,54,350.0
74,4,396,861,73,72,4400.0
74,15,411,1968,74,55,350.0
74,60,387,1831,70,74,350.0
74,109,399,1910,86,72,350.0
74,168,414,1935,82,69,350.0
74,12,381,1733,74,38,400.0
74,6,367,1641,67,35,350.0
74,0,425,2015,77,63,350.0
74,98,420,1919,74,59,350.0
74,-1081,413,1944,76,72,350.0
74,-1,412,1106,74,71,350.0
74,104,388,1849,88,66,400.0
74,1,397,1901,77,69,350.0
74,5,394,734,75,70,350.0
74,3,341,1552,69,30,350.0
74,56,428,1948,87,63,350.0
74,2,366,1628,71,34,350.0
74,41,391,1840,82,73,350.0
74,18,414,1977,70,59,350.0
74,24,381,1808,80,75,4900.0
74,3,434,2049,83,75,350.0
74,-4,368,1751,50,42,400.0
